# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_VARIABLES = cond_drug (set)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
196294      11   31453448   31532169    249      58  137603       1.4594    9.3723e-05       1.4593
26610       11   31530297   31806573    871      62  142474       1.4641    9.3723e-05        1.464
5080        11   31805840   31840509    149      42  140072      -1.1712    9.3723e-05      -1.1713
5954        11   32111477   32127772     95      24  143800     -0.13708    9.3723e-05     -0.13717
7490        11   32408289   32458104    273      32  149642       2.1706    9.3723e-05       2.1705
10480       11   32604313   32624537     99      27  143188       2.2518    9.3723e-05       2.2517
493860      11   32623126   32817204    917      50  143018       1.7427    9.3723e-05       1.7426
79056       11   32850309   32880169    135      29  145485       1.9355    9.3723e-05       1.9354
79832       11   32913792   33002316    312      43  143534       1.7288    9.3723e-05       1.7287
91614       11   33036410   33055628    119      19  147001       1.5747    9.3723e-05       1.5746
55346       11   33059963   33095609    272      19  145982       1.5337    9.3723e-05       1.5336
1479        11   33105630   33184037    316      30  148321     -0.72259    9.3723e-05     -0.72269
10114       11   33273406   33379069    398      53  144124     -0.77836    9.3723e-05     -0.77845
25758       11   33562877   33696148    683      76  142907   -0.0044964    9.3723e-05   -0.0045901
100131378   11   33719154   33723286     34      15  153957     -0.73809    9.3723e-05     -0.73819
966         11   33724056   33759025    181      45  147963    -0.048125    9.3723e-05    -0.048219
26273       11   33761990   33797071    166      34  147710     -0.23774    9.3723e-05     -0.23783
4005        11   33879622   33914836    188      49  145788       1.7893    9.3723e-05       1.7892
4076        11   34072230   34124657    266      21  144274     -0.66807    9.3723e-05     -0.66817
55226       11   34126111   34173081    223      35  142460     -0.48557    9.3723e-05     -0.48567
25841       11   34172034   34380555   1268     203  144583      0.32449    9.3723e-05      0.32439
847         11   34459472   34494107    144      30  147047     -0.69932    9.3723e-05     -0.69941
2001        11   34499842   34536347    225      38  149324      -1.4001    9.3723e-05      -1.4002
26298       11   34641588   34685335    217      71  147005       2.6812    9.3723e-05       2.6811
51074       11   34903342   34938939    300      17  150599       3.5622    9.3723e-05       3.5621
8050        11   34936677   35018175    499      33  150924       4.4624    9.3723e-05       4.4623
960         11   35159417   35254449    559     103  146871       -1.518    9.3723e-05      -1.5181
6506        11   35272252   35442610    953      82  145323     -0.53708    9.3723e-05     -0.53718
25891       11   35452874   35552848    568      70  148651    -0.096131    9.3723e-05    -0.096225
24147       11   35638735   35642921     19       8  139917      -0.7248    9.3723e-05      -0.7249
54765       11   35683353   35831430    494      99  140481      -1.6582    9.3723e-05      -1.6583
143458      11   35964537   36254188   1834     189  145228     0.037545    9.3723e-05     0.037451
29099       11   36293342   36311999    107      25  148364       -1.925    9.3723e-05      -1.9251
79899       11   36316725   36487254   1162     136  146197     -0.37174    9.3723e-05     -0.37183
7189        11   36504817   36532863    112      38  142754     -0.86223    9.3723e-05     -0.86232
5896        11   36531053   36601812    299      56  137313      -1.2222    9.3723e-05      -1.2223
5897        11   36612993   36620829     50      15  137734     -0.60562    9.3723e-05     -0.60571
119710      11   36615043   36681341    428      28  142866    -0.081654    9.3723e-05    -0.081747
57689       11   40135024   41482186   6949     323  146017      -1.2144    9.3723e-05      -1.2145
8539        11   43332505   43366580    128      50  144131     -0.70602    9.3723e-05     -0.70611
55761       11   43379435   43516983    564      61  144797     -0.78495    9.3723e-05     -0.78505
51144       11   43701108   43878669    852      52  145423        2.194    9.3723e-05       2.1939
221120      11   43901357   43942325    271      39  150129     -0.43723    9.3723e-05     -0.43733
387763      11   43963106   43965933     16       5  144170      -1.0489    9.3723e-05      -1.0489
390110      11   44068531   44082027     79      26  147476     -0.37589    9.3723e-05     -0.37599
84680       11   44086729   44106291    128      36  143901       0.0686    9.3723e-05     0.068507
2132        11   44116099   44267480    603      64  147205      0.66341    9.3723e-05      0.66331
60529       11   44281778   44332735    335      68  149531     -0.26963    9.3723e-05     -0.26973
3732        11   44586141   44641839    356      70  147561      0.51293    9.3723e-05      0.51284
90139       11   44747731   44954478   1182     151  147961      0.21397    9.3723e-05      0.21388
9537        11   44906954   44973919    366      82  145938       1.9241    9.3723e-05        1.924
56981       11   45114564   45257175    595      72  143162     -0.57634    9.3723e-05     -0.57643
101060179   11   45233027   45236795     21      12  141812      0.27147    9.3723e-05      0.27137
57586       11   45261353   45308884    267      37  144163      0.70607    9.3723e-05      0.70597
8534        11   45668739   45688206     83      20  150638      -1.4354    9.3723e-05      -1.4355
55343       11   45824623   45835068     52      20  148446         3.25    9.3723e-05         3.25
1408        11   45867669   45905299    143      39  145108       3.9158    9.3723e-05       3.9157
9479        11   45906047   45928516    109      55  140057       2.1877    9.3723e-05       2.1876
143678      11   45927585   45929833     12       9  129637     -0.17897    9.3723e-05     -0.17907
9409        11   45930720   45940674     45      16  141673       1.0804    9.3723e-05       1.0803
120071      11   45942172   45951147     38      21  144745      0.37477    9.3723e-05      0.37467
51317       11   45950370   46143985    639      53  145525      0.52416    9.3723e-05      0.52406
90993       11   46298189   46343472    200      63  139160      -1.1352    9.3723e-05      -1.1353
8525        11   46353455   46402604    188      63  138016     -0.92896    9.3723e-05     -0.92905
4192        11   46401334   46405887     10       6  140317     -0.24114    9.3723e-05     -0.24123
1132        11   46404835   46414122     26      20  136750       1.6156    9.3723e-05       1.6155
55626       11   46417462   46616619    611      77  139145     -0.80762    9.3723e-05     -0.80771
283254      11   46624356   46639933     51      26  136107      -0.7053    9.3723e-05      -0.7054
9776        11   46637826   46698069    204      67  133485     -0.25796    9.3723e-05     -0.25805
392         11   46698125   46723215     96      50  138926    -0.043204    9.3723e-05    -0.043297
79797       11   46721317   46727966     27      14  133555      -1.5444    9.3723e-05      -1.5445
2147        11   46739743   46761556    106      28  142878     -0.82708    9.3723e-05     -0.82718
9793        11   46764584   46868859    323      62  142878     -0.14149    9.3723e-05     -0.14159
4038        11   46877768   46941173    243      49  138577     -0.85826    9.3723e-05     -0.85836
79096       11   46957240   47186432    723      59  137878      -0.7752    9.3723e-05     -0.77529
84364       11   47185349   47200054     51      23  142716     0.007708    9.3723e-05    0.0076143
29763       11   47198573   47209010     41      17  137976       0.6116    9.3723e-05      0.61151
1643        11   47235493   47261269    108      24  141994       1.0283    9.3723e-05       1.0282
53          11   47260353   47271457     54      16  143436       1.1925    9.3723e-05       1.1924
10062       11   47268851   47291084     98      25  141139     0.082038    9.3723e-05     0.081944
8567        11   47289927   47352082    271      44  139790      0.93154    9.3723e-05      0.93145
4607        11   47352457   47375253    108      42  135485      0.72585    9.3723e-05      0.72575
6688        11   47375909   47401127    145      30  143252       1.5454    9.3723e-05       1.5453
91252       11   47427683   47438551     56      21  139125       1.4204    9.3723e-05       1.4203
5702        11   47439820   47449024     47      19  134545      0.35834    9.3723e-05      0.35825
5913        11   47458808   47471730     70      21  143519      0.85286    9.3723e-05      0.85276
10658       11   47486989   47575792    351      44  139137       2.1288    9.3723e-05       2.1287
114971      11   47585888   47595513     33      12  142748        2.433    9.3723e-05       2.4329
55709       11   47593249   47601567     21       9  139761       1.6612    9.3723e-05       1.6611
4722        11   47599562   47606615     25      11  137643       2.1107    9.3723e-05       2.1106
399888      11   47607230   47611246     21      10  141979       2.3814    9.3723e-05       2.3813
114900      11   47610716   47616961     19      10  143381       1.8279    9.3723e-05       1.8278
23788       11   47638358   47665206    107      22  137873       1.7207    9.3723e-05       1.7206
79841       11   47680643   47737928    244      44  142286        2.336    9.3723e-05       2.3359
23360       11   47737555   47790012    251      44  141359       2.1572    9.3723e-05       2.1571
23279       11   47799170   47871057    330      38  140679       2.1487    9.3723e-05       2.1486
5795        11   48001101   48192894    737      71  132066       1.1881    9.3723e-05        1.188
119765      11   48237362   48239791     15       6  141162       2.5765    9.3723e-05       2.5764
119764      11   48265656   48268067      8       5  117232       1.4647    9.3723e-05       1.4646
390113      11   48284413   48286830     22       9  139139       1.4881    9.3723e-05        1.488
256148      11   48326775   48329204     10       5  133558       1.0479    9.3723e-05       1.0478
256144      11   48345493   48347982      4       2  144798       1.3046    9.3723e-05       1.3045
403253      11   48509345   48511774     11       6  136305       1.3948    9.3723e-05       1.3947
283116      11   49052152   49060029     28       9  122124       2.1531    9.3723e-05        2.153
646754      11   49074766   49081664     30      12  129596       1.7304    9.3723e-05       1.7303
2346        11   49167687   49231222    286      28  133961      0.19128    9.3723e-05      0.19119
101060256   11   49880567   49897088     99      22  131034       1.2519    9.3723e-05       1.2518
283092      11   49972943   49975471     13       9  116571      0.73053    9.3723e-05      0.73044
283093      11   50002509   50005071      6       3  125549       1.5562    9.3723e-05       1.5561
81318       11   51410878   51413448     22       7  135642       1.0658    9.3723e-05       1.0657
119749      11   51514282   51516711     23       8  138346       1.1772    9.3723e-05       1.1772
79097       11   55028658   55039095     62      27  115512      0.99094    9.3723e-05      0.99085
81327       11   55109677   55112163     16       9  119808       1.0172    9.3723e-05       1.0171
81328       11   55134360   55136894     32       7  135908      0.39415    9.3723e-05      0.39406
81309       11   55320783   55323395     32       8  137562      0.95049    9.3723e-05       0.9504
219428      11   55338604   55341036     35      11  142465      0.20743    9.3723e-05      0.20733
219429      11   55370330   55372874      4       2  134518      -1.8367    9.3723e-05      -1.8368
81300       11   55404834   55407272      5       3  102116       2.1147    9.3723e-05       2.1146
219431      11   55417380   55419815      9       5  118134      0.64735    9.3723e-05      0.64726
219432      11   55431643   55434072     11       8  127543     -0.24977    9.3723e-05     -0.24986
390142      11   55539914   55542358     11       6  147111     -0.39767    9.3723e-05     -0.39776
219436      11   55562032   55564476     13       6  141981       2.0694    9.3723e-05       2.0693
219437      11   55577943   55580378     12       3  132389      0.24489    9.3723e-05       0.2448
219438      11   55586106   55588547      8       5  141320       2.3631    9.3723e-05        2.363
26338       11   55593695   55596130     15       8  127144      0.75442    9.3723e-05      0.75433
390144      11   55605228   55607714     15       8  135704     0.032052    9.3723e-05     0.031958
84767       11   55649773   55659786     44      21  130189      0.71733    9.3723e-05      0.71724
390148      11   55680626   55683058     24       5  149154      -0.7756    9.3723e-05      -0.7757
10798       11   55702432   55704876     23       5  140244     -0.66177    9.3723e-05     -0.66186
282770      11   55734534   55736939     30       4  134688     -0.67097    9.3723e-05     -0.67106
338674      11   55760657   55763101     20       5  139556      -1.2776    9.3723e-05      -1.2777
219447      11   55796895   55799369     15       5  134320     -0.93144    9.3723e-05     -0.93153
120586      11   55859784   55862216     19       4  154345      -1.5311    9.3723e-05      -1.5312
390151      11   55871519   55873957     28       5  141396      -1.0981    9.3723e-05      -1.0982
390152      11   55888849   55891287     30       4  151865     0.023072    9.3723e-05     0.022978
81168       11   55903747   55906194     13       5  144386        -1.23    9.3723e-05      -1.2301
219453      11   55926370   55928793      6       4  147695      0.98656    9.3723e-05      0.98646
282775      11   55943094   55945532     12       7  125988     -0.66673    9.3723e-05     -0.66682
219464      11   55999082   56001661     18       5  156234      -1.2378    9.3723e-05      -1.2379
390154      11   56018676   56021198      8       5  133050      -0.6692    9.3723e-05     -0.66929
390155      11   56042115   56044595     11       4  136272      -1.9877    9.3723e-05      -1.9878
219469      11   56057103   56059538     16       7  155592     -0.54952    9.3723e-05     -0.54962
219473      11   56084783   56087221     13       6  140498       -1.626    9.3723e-05      -1.6261
390157      11   56112515   56114974     14       6  125967     -0.88708    9.3723e-05     -0.88717
219477      11   56126691   56129264     21       8  148073      -1.2439    9.3723e-05       -1.244
219417      11   56142100   56144529     24       9  146599      -1.5182    9.3723e-05      -1.5183
219479      11   56184234   56186708     21       7  146387      -1.3253    9.3723e-05      -1.3254
390162      11   56229445   56231877     20       7  144000     -0.36228    9.3723e-05     -0.36237
219482      11   56236464   56239014     17       8  147040      -2.3848    9.3723e-05      -2.3849
219484      11   56257411   56259846     10       7  127219       1.1699    9.3723e-05       1.1698
219487      11   56309316   56311733     19       9  146245      -1.9506    9.3723e-05      -1.9507
390167      11   56343750   56346197     12       6  152226      -1.6241    9.3723e-05      -1.6242
390168      11   56379531   56381978     12       6  146689      -1.1571    9.3723e-05      -1.1572
338675      11   56408465   56410915     12       8  139772      -1.1241    9.3723e-05      -1.1242
219493      11   56430162   56432594     15      11  133811      0.56106    9.3723e-05      0.56097
390174      11   56466864   56469281     22       9  143111      0.34598    9.3723e-05      0.34588
283189      11   56509804   56512287     15       8  144042     -0.52976    9.3723e-05     -0.52986
390181      11   56755389   56757818     16      10  149340     -0.26638    9.3723e-05     -0.26647
219527      11   56948221   56959688     57      21  142187      -2.3262    9.3723e-05      -2.3263
187         11   57000551   57005927     31      18  141858      0.55942    9.3723e-05      0.55933
85456       11   57066603   57093485    143      40  141456      0.59821    9.3723e-05      0.59812
6749        11   57092959   57104351     50      18  144544       0.5796    9.3723e-05      0.57951
5024        11   57104841   57138049    148      30  144658      -1.2893    9.3723e-05      -1.2894
10394       11   57143742   57149623     30      10  138937     -0.37207    9.3723e-05     -0.37216
5553        11   57154334   57172420     99      26  129370     -0.93164    9.3723e-05     -0.93173
29015       11   57173927   57196053    108      35  140403    -0.060785    9.3723e-05    -0.060879
349667      11   57226926   57244884     58      34  141278      -1.5285    9.3723e-05      -1.5286
8501        11   57251504   57284192    124      41  143193      0.12776    9.3723e-05      0.12766
26519       11   57295436   57299232      7       4  144380      -1.8056    9.3723e-05      -1.8057
219537      11   57304044   57318247     60      20  144920     -0.89089    9.3723e-05     -0.89099
9246        11   57318628   57336803     82      21  141499     -0.99699    9.3723e-05     -0.99708
710         11   57364027   57382826     75      19  148212      0.92712    9.3723e-05      0.92703
219539      11   57412060   57418417     20      13  140443      -1.1759    9.3723e-05       -1.176
10978       11   57424216   57429837     18      12  135100       -1.084    9.3723e-05      -1.0841
25921       11   57434223   57469159    140      44  137254     -0.10214    9.3723e-05     -0.10223
219541      11   57470682   57480804     43      24  138562     -0.14423    9.3723e-05     -0.14432
51075       11   57478995   57508945    116      42  138707      0.43476    9.3723e-05      0.43467
280636      11   57507722   57511383     17       9  144134      0.37453    9.3723e-05      0.37443
643376      11   57510486   57520253     26      16  133218     -0.22454    9.3723e-05     -0.22463
1500        11   57519756   57587152    246      69  139058       0.2947    9.3723e-05      0.29461
219956      11   57790353   57949559    875      58  149332    -0.032995    9.3723e-05    -0.033089
219952      11   57797425   57799878     10       4  147305     -0.79904    9.3723e-05     -0.79913
219954      11   57885472   57887916     19      13  146969     -0.56633    9.3723e-05     -0.56643
219957      11   57956906   57959490     14       7  143013     -0.19477    9.3723e-05     -0.19486
219958      11   57970176   57972653     18       9  141548      0.79954    9.3723e-05      0.79944
219959      11   57981217   57983694     27       9  146208       1.7366    9.3723e-05       1.7365
219960      11   57994854   57997390     16       7  145660       1.0371    9.3723e-05        1.037
81341       11   58033764   58036732     25      10  147665      0.61368    9.3723e-05      0.61359
219965      11   58125098   58127542      8       3  144959       2.9748    9.3723e-05       2.9747
441608      11   58169438   58171882     25       4  152233       3.1456    9.3723e-05       3.1455
390190      11   58189238   58191786     15       6  137953       2.6952    9.3723e-05       2.6951
390191      11   58206093   58208646     18       6  149186       2.3535    9.3723e-05       2.3534
219968      11   58274149   58276578     13       9  135467        1.419    9.3723e-05       1.4189
9404        11   58293844   58346688    215      57  140315       1.6364    9.3723e-05       1.6364
80829       11   58345587   58389523    189      56  139910       2.2579    9.3723e-05       2.2578
1270        11   58389146   58393706     25      14  139338      0.78149    9.3723e-05      0.78139
10249       11   58475730   58500447    126      21  147680      0.69336    9.3723e-05      0.69326
219970      11   58601038   58612997     67       9  149548      0.37817    9.3723e-05      0.37808
92292       11   58694102   58725043    148      28  147648      -1.3596    9.3723e-05      -1.3597
374393      11   58873658   58895388     89      30  141035       1.1742    9.3723e-05       1.1741
63901       11   58909219   58923012     56      16  143337      0.69695    9.3723e-05      0.69685
23220       11   58938812   58976560    139      42  141669      -1.0933    9.3723e-05      -1.0934
219972      11   58975483   58981494     27      16  138242       -2.016    9.3723e-05      -2.0161
390195      11   59130932   59133367      6       3  157384      0.65614    9.3723e-05      0.65605
219981      11   59188952   59191426     13       5  153809      0.56033    9.3723e-05      0.56023
219982      11   59209642   59212089     21       6  150086       1.0946    9.3723e-05       1.0945
219983      11   59223434   59225878     20       8  141381      -2.0921    9.3723e-05      -2.0922
390197      11   59243903   59246338      9       6  141404     -0.51496    9.3723e-05     -0.51506
219986      11   59270049   59272484     10       5  136822      0.85025    9.3723e-05      0.85016
390199      11   59281386   59283830     15      11  142881     -0.36517    9.3723e-05     -0.36527
5007        11   59341371   59384617    172      35  147497      -2.0169    9.3723e-05       -2.017
219988      11   59403689   59437513    109      32  146441      -2.2278    9.3723e-05      -2.2279
390201      11   59479889   59482318     18       9  153598     -0.18077    9.3723e-05     -0.18086
6809        11   59521479   59573855    256      18  148129       -1.736    9.3723e-05      -1.7361
54948       11   59573108   59579345     29      15  136043      -1.6051    9.3723e-05      -1.6052
2694        11   59596246   59613974     79      30  130298     -0.64802    9.3723e-05     -0.64812
6947        11   59619781   59635041     48      29  148552      -1.2389    9.3723e-05       -1.239
219990      11   59806748   59816017     37      19  147145      -1.3632    9.3723e-05      -1.3633
932         11   59823101   59839088     74      17  146138      -1.5948    9.3723e-05      -1.5949
2206        11   59854734   59866440     56      15  147479      -1.2758    9.3723e-05      -1.2759
64231       11   59938580   59953139     61      20  147021     -0.35004    9.3723e-05     -0.35014
643680      11   59968226   60011575    201      33  149011      -2.4759    9.3723e-05       -2.476
51338       11   60047014   60076945    134      41  146295      -2.0585    9.3723e-05      -2.0586
245802      11   60101355   60108941     50      14  148676       -1.583    9.3723e-05      -1.5831
58475       11   60144949   60163927     66      22  146858      -0.4181    9.3723e-05     -0.41819
84689       11   60162487   60185729    118      23  149923     -0.53686    9.3723e-05     -0.53696
64232       11   60196062   60215765     92      22  148412     -0.72179    9.3723e-05     -0.72189
931         11   60222251   60238725     78      28  144510       -1.626    9.3723e-05      -1.6261
54860       11   60259251   60275403     90      10  151290     -0.60578    9.3723e-05     -0.60587
503497      11   60281886   60310694    130      24  146360     -0.25895    9.3723e-05     -0.25905
83661       11   60466046   60483784     72      28  136332      0.43832    9.3723e-05      0.43823
728588      11   60500077   60506916     29      12  141678      0.70871    9.3723e-05      0.70862
219995      11   60523340   60544704    113      53  144537      -2.0679    9.3723e-05      -2.0679
341116      11   60551821   60569278    115      30  144697      -1.3254    9.3723e-05      -1.3255
79080       11   60608429   60619061     73      28  143767      -0.4419    9.3723e-05       -0.442
11251       11   60617898   60624444     47      16  148063      0.54354    9.3723e-05      0.54345
22917       11   60634015   60643664     46      20  134420       1.3035    9.3723e-05       1.3034
27339       11   60657519   60675061     74      22  137348      0.14905    9.3723e-05      0.14896
79073       11   60680351   60691415     49      21  136346      0.67309    9.3723e-05      0.67299
54972       11   60690913   60705131     88      17  144674       1.0432    9.3723e-05       1.0431
51296       11   60704055   60720257     80      29  142842        1.145    9.3723e-05       1.1449
923         11   60738113   60788349    312      59  148427      -1.2932    9.3723e-05      -1.2933
921         11   60868930   60895824    143      39  141398      -1.4361    9.3723e-05      -1.4362
55048       11   60897228   60929916    176      22  148258     -0.86911    9.3723e-05     -0.86921
643834      11   60969984   60980850     10       4  149120        -1.41    9.3723e-05      -1.4101
643847      11   60988821   60999679      2       1  136003     0.046104    9.3723e-05      0.04601
5222        11   61007644   61019429     48      25  142674      0.71117    9.3723e-05      0.71107
220001      11   61025258   61063788    150      45  140804      0.21412    9.3723e-05      0.21403
1642        11   61066419   61101691    153      47  137695      0.71727    9.3723e-05      0.71718
26007       11   61099654   61121398     81      26  140544      0.46541    9.3723e-05      0.46532
220002      11   61115720   61130755     49      17  139312        0.392    9.3723e-05      0.39191
51524       11   61128473   61137477     23      13  133381       1.2965    9.3723e-05       1.2964
51259       11   61158832   61166835     30      15  141591       1.3481    9.3723e-05        1.348
79869       11   61169620   61198464     98      32  141675      0.18613    9.3723e-05      0.18603
54949       11   61196514   61214739     78      24  145523       1.1171    9.3723e-05        1.117
220004      11   61247585   61258900     63      16  145644      0.33793    9.3723e-05      0.33784
390205      11   61275272   61278990     18       5  151577      -2.9385    9.3723e-05      -2.9386
9066        11   61280688   61349523    272      47  146399      0.45362    9.3723e-05      0.45353
747         11   61446905   61514974    326      54  139150     -0.54101    9.3723e-05      -0.5411
745         11   61519121   61556490    148      48  144428      0.66973    9.3723e-05      0.66963
746         11   61556102   61561085     18      10  135099       1.6044    9.3723e-05       1.6043
2237        11   61559109   61565216     22      14  128725       1.1952    9.3723e-05       1.1951
3992        11   61566597   61585529     55      16  134526       1.8833    9.3723e-05       1.8832
9415        11   61582675   61635326    295      45  142156       1.7639    9.3723e-05       1.7638
3995        11   61640498   61660006     98      29  138846      0.25564    9.3723e-05      0.25555
5866        11   61664206   61714747    261      54  145873    -0.072931    9.3723e-05    -0.073025
7439        11   61716356   61732435     89      23  148489      -2.2108    9.3723e-05      -2.2109
2495        11   61731257   61736132     18      13  149331       0.5564    9.3723e-05       0.5563
3619        11   61890445   61921135    236      32  144352      -1.6482    9.3723e-05      -1.6483
10648       11   61956710   61961509     36      16  139068      -2.1256    9.3723e-05      -2.1257
4246        11   61975140   61981911     41      14  133532      0.37326    9.3723e-05      0.37317
10647       11   62008102   62012780     27      13  142462     -0.10131    9.3723e-05     -0.10141
4250        11   62036630   62041128     19       8  142991     -0.54793    9.3723e-05     -0.54802
404552      11   62063254   62067536     21      10  150179      0.45911    9.3723e-05      0.45902
80150       11   62103774   62161387    251      44  144535     -0.21212    9.3723e-05     -0.21221
7356        11   62185507   62191178     34      18  138927       1.2528    9.3723e-05       1.2527
79026       11   62200514   62315332    500      99  142058     -0.83874    9.3723e-05     -0.83883
1937        11   62326573   62342460     48      17  137084      0.65144    9.3723e-05      0.65135
64852       11   62340931   62360109     55      27  142536     -0.36497    9.3723e-05     -0.36506
9219        11   62360175   62370312     37      12  142038      0.28561    9.3723e-05      0.28552
256364      11   62369190   62381492     54      18  137532     -0.55413    9.3723e-05     -0.55423
6094        11   62379213   62383092     17       8  143035     -0.45898    9.3723e-05     -0.45907
26229       11   62382268   62390647     23      15  138289     -0.61467    9.3723e-05     -0.61477
23193       11   62391798   62415198     82      40  139442     -0.22431    9.3723e-05     -0.22441
80789       11   62413820   62421774     20      14  144488      -1.2586    9.3723e-05      -1.2587
79081       11   62429789   62440241     45      18  142986       -1.303    9.3723e-05      -1.3031
751071      11   62431725   62435423     17      12  132309      -1.3026    9.3723e-05      -1.3027
790955      11   62438126   62441662     14       5  141127     -0.60171    9.3723e-05      -0.6018
51035       11   62443472   62447554     10       6  142021      0.26932    9.3723e-05      0.26922
221091      11   62453374   62458371     13       7  136090      -1.6205    9.3723e-05      -1.6206
26580       11   62457234   62478091    100      31  138427     -0.50685    9.3723e-05     -0.50695
2785        11   62474066   62477178     10       7  137206     0.059094    9.3723e-05     0.059001
221092      11   62479597   62495857     69      28  131499       -1.549    9.3723e-05      -1.5491
283237      11   62494545   62506610     51      20  135393     -0.52651    9.3723e-05      -0.5266
79842       11   62517935   62522656     19      10  140575      -1.3348    9.3723e-05      -1.3349
5436        11   62528011   62534687     19      13  137673     -0.12555    9.3723e-05     -0.12565
10629       11   62537775   62555314     75      27  145906      -1.1467    9.3723e-05      -1.1468
374395      11   62553281   62558372     21      14  142070       -1.048    9.3723e-05      -1.0481
79064       11   62557287   62560486     18      12  139055     -0.66945    9.3723e-05     -0.66955
10482       11   62559097   62573964     55      31  134778       -1.377    9.3723e-05      -1.3771
6811        11   62573832   62600563     98      22  141099      -0.6537    9.3723e-05      -0.6538
54663       11   62599880   62609044     59      16  139313      -1.5485    9.3723e-05      -1.5486
6520        11   62622484   62656855    100      35  137610     -0.83965    9.3723e-05     -0.83975
1128        11   62675651   62690012     58      23  142067      -1.6987     -0.032167      -1.6665
9356        11   62743569   62753495     31      11  151769      -1.5441    9.3723e-05      -1.5442
9376        11   62759796   62784317     87      48  145221      -2.7043    9.3723e-05      -2.7044
283238      11   62846912   62912693    464      31  144014      -1.6374    9.3723e-05      -1.6375
387601      11   62930023   63006415    484      44  143819     -0.28886    9.3723e-05     -0.28895
387775      11   63056372   63079746    132      30  141208     -0.44406    9.3723e-05     -0.44416
114571      11   63136142   63178231    240      59  144741     -0.67057    9.3723e-05     -0.67067
117245      11   63228376   63259680    112      30  146465      -1.1336    9.3723e-05      -1.1337
85329       11   63272524   63284746     61      26  140708      -1.5699    9.3723e-05        -1.57
5920        11   63303273   63314430     23      16  147710      -1.7392    9.3723e-05      -1.7393
54979       11   63319742   63331855     46      26  142877      -0.8188    9.3723e-05     -0.81889
11145       11   63341434   63382941    170      65  139654     -0.50323    9.3723e-05     -0.50333
25923       11   63391054   63440533    157      40  138131        1.251    9.3723e-05       1.2509
10313       11   63447922   63527863    247      66  138419       1.1557    9.3723e-05       1.1556
65998       11   63526864   63537113     29      15  135217       1.7252    9.3723e-05       1.7251
144097      11   63579846   63595690     79      25  145117     -0.51578    9.3723e-05     -0.51587
2011        11   63605400   63678992    282      42  140923      -1.3022    9.3723e-05      -1.3023
283248      11   63678193   63685407     24      11  137843    -0.058593    9.3723e-05    -0.058687
79829       11   63705442   63725299    108      32  140174      -1.5905    9.3723e-05      -1.5906
1351        11   63741079   63744515     18       9  136644      -1.7422    9.3723e-05      -1.7423
55611       11   63752325   63766392     61      22  135936      -1.8187    9.3723e-05      -1.8188
28992       11   63765506   63934602    814     111  143449       1.8763    9.3723e-05       1.8762
23769       11   63802442   63887155    425      95  143202       2.0979    9.3723e-05       2.0978
10963       11   63951206   63972520     86      27  146734       1.7441    9.3723e-05        1.744
83706       11   63973152   63991863     91      39  144756       1.9178    9.3723e-05       1.9177
83707       11   63990771   63994726     16      11  143329       1.2919    9.3723e-05       1.2918
84304       11   63992730   63997991     24      14  132167       0.9731    9.3723e-05      0.97301
3338        11   63996594   64002253     28      15  138626       1.1778    9.3723e-05       1.1777
7423        11   64001056   64007236     26      12  136883       2.3233    9.3723e-05       2.3232
2286        11   64007413   64012107     19      11  140593       1.1331    9.3723e-05        1.133
26472       11   64011451   64015413     16       9  144625        1.436    9.3723e-05       1.4359
5331        11   64017995   64037424     70      31  145087        3.318    9.3723e-05       3.3179
572         11   64036800   64053176     64      32  141937       2.6565    9.3723e-05       2.6564
56834       11   64050781   64057472     22      14  140554        2.053    9.3723e-05       2.0529
50801       11   64057774   64068003     27      16  137578        2.291    9.3723e-05       2.2909
25858       11   64066863   64072739     21      13  148545       2.7908    9.3723e-05       2.7907
2101        11   64071990   64084715     37      23  136894       2.7144    9.3723e-05       2.7143
51504       11   64083663   64086455     10       5  147311       1.5105    9.3723e-05       1.5104
25824       11   64084347   64089795     25      14  150412       2.0675    9.3723e-05       2.0674
283234      11   64106690   64125506     92      26  143814        2.559    9.3723e-05       2.5589
8986        11   64125625   64140187     53      16  142493       1.9863    9.3723e-05       1.9862
55867       11   64322098   64339502     83      26  137008      -1.2567    9.3723e-05      -1.2568
116085      11   64357113   64370325     75      16  139521       0.3921    9.3723e-05      0.39201
9379        11   64373146   64491660    466      72  136098       0.8522    9.3723e-05      0.85211
10235       11   64493883   64513928     76      27  134336       -1.465    9.3723e-05       -1.465
5837        11   64513361   64529187     64      21  143001      0.29481    9.3723e-05      0.29472
7536        11   64531576   64547515     58      26  134881     -0.85059    9.3723e-05     -0.85069
5871        11   64556109   64571720     45      29  135686      -0.8942    9.3723e-05     -0.89429
4221        11   64570486   64579766     32      12  140761      0.58407    9.3723e-05      0.58398
55561       11   64591161   64613041    123      40  138114     -0.37808    9.3723e-05     -0.37818
10938       11   64619706   64648181    132      29  143637       1.1647    9.3723e-05       1.1647
23130       11   64661504   64685722    132      31  137174       2.1097    9.3723e-05       2.1096
5526        11   64691143   64702450     46      18  142818       2.5193    9.3723e-05       2.5192
