# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_VARIABLES = cond_drug (set)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
5893        12    1020755    1100774    443      92  145809      -1.3936    -0.0017721      -1.3919
23085       12    1099404    1605599   2708     103  145461      0.21142    -0.0017721       0.2132
144699      12    1674659    1704331    169      64  140481      -1.9944    -0.0017721      -1.9926
81029       12    1682823    1756879    472     106  143279      -1.4386    -0.0017721      -1.4368
79602       12    1799147    1898345    491      49  146186     -0.94068    -0.0017721     -0.93891
93589       12    1900623    2028870    841     113  145822       0.1579       0.03258      0.12532
654429      12    1928433    1946419    142      66  142250       -1.113    -0.0017721      -1.1112
196513      12    2054714    2114677    336      22  147879      0.71093    -0.0017721       0.7127
775         12    2078952    2807615   3909     332  145295       1.8021       0.03258       1.7695
2288        12    2903108    2915089     36      19  136389     -0.83873    -0.0017721     -0.83696
55846       12    2920716    2934737     47      11  142313      0.29276    -0.0017721      0.29453
83714       12    2934014    2945372     58      18  142705       -0.652    -0.0017721     -0.65023
101929469   12    2956793    2966317     44      17  137517     -0.60287    -0.0017721     -0.60109
2305        12    2966346    2987321     81      33  142997     0.049349    -0.0017721     0.051121
83695       12    2984424    2999191     54      11  145172     -0.37532    -0.0017721     -0.37355
7289        12    2999033    3050806    257      16  149853       1.0719    -0.0017721       1.0737
7004        12    3067478    3150342    534      73  147394      -1.9228    -0.0017721       -1.921
10867       12    3185521    3396230   1554     166  147009     -0.17931    -0.0017721     -0.17753
56341       12    3489515    3703639   1069     162  144563      0.21391    -0.0017721      0.21568
84766       12    3721622    3863366    885      89  148514       1.1752    -0.0017721       1.1769
57097       12    3906910    3983608    371      45  146041      0.16126    -0.0017721      0.16304
894         12    4381901    4415022    136      53  146089       6.3136    -0.0017721       6.3153
57103       12    4429359    4469694    205      48  146861       3.6854    -0.0017721       3.6872
8074        12    4476893    4489894     39      16  141133       2.4234    -0.0017721       2.4252
2251        12    4542808    4555780     69      27  142167       2.6905    -0.0017721       2.6922
57102       12    4596399    4648674    114      29  142366      0.18321    -0.0017721      0.18498
10635       12    4646940    4669713     74      27  146174      0.18336    -0.0017721      0.18513
8798        12    4670375    4723541    302      55  147276      0.70253    -0.0017721       0.7043
10566       12    4723337    4759213    255      30  147767      0.80099    -0.0017721      0.80276
4704        12    4757264    4797220    225      45  148341      0.65206    -0.0017721      0.65383
26290       12    4828752    4882392    214      40  145695    -0.033428    -0.0017721    -0.031656
3742        12    4917342    4961593    302      39  151939       1.4065       0.03258       1.3739
3736        12    5018073    5027922     45      21  146723      -1.3429       0.03258      -1.3755
3741        12    5152085    5156454     25      15  144458     -0.17395       0.03258     -0.20653
4908        12    5540280    5604965    334      69  146972      0.77258    -0.0017721      0.77435
57101       12    5671317    6056398   2284     194  145959     -0.52717    -0.0017721      -0.5254
7450        12    6057540    6234836   1111     145  145686      0.79055    -0.0017721      0.79233
928         12    6308482    6347937    176      46  141531      -1.4761    -0.0017721      -1.4743
55200       12    6418602    6438172    104      36  141755      0.57554    -0.0017721      0.57731
7132        12    6437423    6452283     71      28  140880      0.67649    -0.0017721      0.67827
6337        12    6455509    6487896    187      67  144655      0.86539       0.03258      0.83281
4055        12    6483534    6501237     91      36  146573     -0.17052    -0.0017721     -0.16875
939         12    6553051    6561384     42      23  147452      0.15249    -0.0017721      0.15426
55080       12    6560177    6571988     64      16  150028     -0.47617    -0.0017721     -0.47439
6843        12    6570903    6580843     57      14  148186     -0.53279    -0.0017721     -0.53102
51258       12    6600816    6603471     23       4  146446      -1.0435    -0.0017721      -1.0418
9918        12    6601547    6641632    238      39  144806     -0.45817    -0.0017721      -0.4564
2597        12    6642585    6648037     35      11  142399    -0.076949    -0.0017721    -0.075177
25900       12    6648194    6666249    106      28  141573       1.7983    -0.0017721          1.8
4839        12    6665536    6678498     53      22  131110       2.0175    -0.0017721       2.0192
1108        12    6678748    6717551    179      42  140026       2.9384    -0.0017721       2.9402
57121       12    6727501    6746297     85      43  139600       3.3726    -0.0017721       3.3744
84519       12    6746741    6757594     47      20  140503       1.3473    -0.0017721       1.3491
51147       12    6759204    6773311     53      22  138743       1.3825    -0.0017721       1.3842
171017      12    6775143    6799738     74      45  133613        1.235    -0.0017721       1.2368
196500      12    6802457    6811009     39      25  136120       1.4046    -0.0017721       1.4064
50813       12    6832150    6841541     63      21  146972       1.1342    -0.0017721        1.136
8079        12    6856658    6863721     37      12  147680       1.6753    -0.0017721       1.6771
5763        12    6874255    6880618     24      12  142859     -0.12324    -0.0017721     -0.12147
3902        12    6880670    6888121     37      27  137039     -0.37047    -0.0017721      -0.3687
920         12    6897638    6930476    206      48  140851      0.24481    -0.0017721      0.24658
27239       12    6929963    6937083     38      21  145201       2.6273    -0.0017721       2.6291
10536       12    6936572    6949518     66      22  143027      0.38014    -0.0017721      0.38191
2784        12    6948375    6957064     38      19  140822       0.6956    -0.0017721      0.69737
83461       12    6957472    6962128     13      10  134915     -0.31899    -0.0017721     -0.31722
8078        12    6960285    6976296     68      25  134569      0.56688    -0.0017721      0.56865
7167        12    6975288    6980610     37      17  130607       1.4429    -0.0017721       1.4447
84727       12    6979599    6983521     20       5  140432       1.7212    -0.0017721        1.723
10233       12    7012897    7023906     43      10  140135     0.086567    -0.0017721     0.088339
2026        12    7022614    7033360     55      16  142626     -0.88548    -0.0017721     -0.88371
1822        12    7032626    7051984     74      33  141168     -0.12831    -0.0017721     -0.12653
113246      12    7051146    7055665     43      27  138176       1.2391    -0.0017721       1.2409
5777        12    7054740    7070979     70      33  142731      0.57747    -0.0017721      0.57924
11331       12    7074015    7080981     21      11  150166      -1.0718    -0.0017721      -1.0701
10436       12    7078944    7085665     26      12  149351     -0.64174    -0.0017721     -0.63997
10162       12    7084847    7126842    140      38  134579      0.11529    -0.0017721      0.11706
716         12    7166819    7178836     44      17  141871      0.78529    -0.0017721      0.78706
51279       12    7245500    7262869     87      24  148481     -0.42804    -0.0017721     -0.42627
83758       12    7275780    7282466     25      11  145456      -1.5214    -0.0017721      -1.5196
9746        12    7280681    7312041    127      32  141167     -0.97551    -0.0017721     -0.97374
5830        12    7340759    7371670    120      27  146976    -0.033813    -0.0017721    -0.032041
341392      12    7455928    7481469    101      32  147275      -1.2173    -0.0017721      -1.2155
283316      12    7507056    7597778    338      59  145252        1.244    -0.0017721       1.2458
9332        12    7622912    7657414    138      47  145441       0.9474    -0.0017721      0.94917
339         12    7801496    7824195    134      32  148249     -0.84451    -0.0017721     -0.84274
9573        12    7841881    7849360     37      15  150228     -0.86531    -0.0017721     -0.86354
359787      12    7863089    7870655     34      16  149447      -1.3374    -0.0017721      -1.3356
170482      12    7879735    7903069    141      27  147531      0.77227    -0.0017721      0.77405
360030      12    7916812    7927217     46      26  134210     -0.19568    -0.0017721      -0.1939
79923       12    7940995    7949155     76      10  152236      -1.0262    -0.0017721      -1.0244
144195      12    7964610    8044792    474      82  147683      -1.3016    -0.0017721      -1.2998
6515        12    8071324    8089895     91      35  142925      -1.7184    -0.0017721      -1.7166
55810       12    8184298    8208618    110      40  142001     -0.51242    -0.0017721     -0.51065
719         12    8210419    8219955     35      19  136445    0.0087853    -0.0017721     0.010557
25977       12    8233807    8250873     52      25  141673     -0.80285    -0.0017721     -0.80107
50856       12    8275228    8291703     72      24  143580    -0.010633    -0.0017721   -0.0088608
440077      12    8289807    8333142    211      40  138975      0.37165    -0.0017721      0.37342
55138       12    8373356    8381214     44      19  135089     -0.56879    -0.0017721     -0.56701
93978       12    8607591    8631426    126       8  150034     -0.35979    -0.0017721     -0.35802
338339      12    8665136    8675462     57      15  142280     -0.20293    -0.0017721     -0.20116
26253       12    8685401    8694558     43      14  146947      -2.4912    -0.0017721      -2.4894
57379       12    8754262    8766463     61      22  145802      0.18204    -0.0017721      0.18381
8076        12    8798040    8816433    118      18  146543      0.52449    -0.0017721      0.52627
57494       12    8833273    8936188    541      34  138514       2.0978    -0.0017721       2.0996
144568      12    8974150    9029881    329      41  145300      -1.6235    -0.0017721      -1.6218
1911        12    9066292    9094563    116      28  142862      -1.2646    -0.0017721      -1.2629
4074        12    9092457    9103357     50      21  147910      -1.5078    -0.0017721       -1.506
10219       12    9141137    9163843     94      25  147200      -1.4726    -0.0017721      -1.4708
2           12    9219804    9269558    225      33  145108     -0.86179    -0.0017721     -0.86001
5858        12    9300936    9361966    281      52  146894       1.3719    -0.0017721       1.3737
728715      12    9549158    9556776     19       8  133907      0.73032    -0.0017721      0.73209
408186      12    9680848    9718376     13       4  141105       1.1663    -0.0017721        1.168
3820        12    9747370    9761497     90      26  148526     -0.61539    -0.0017721     -0.61362
29121       12    9821304    9852651    180      28  150194     -0.83404    -0.0017721     -0.83227
160365      12    9867956    9886895    144      20  150625     -0.63647    -0.0017721      -0.6347
969         12    9904582    9914497     42      12  146542      0.67588    -0.0017721      0.67765
51348       12    9979038    9998104     94      24  137682      0.07161    -0.0017721     0.073382
9976        12   10004468   10023458     95      23  145256     -0.56456    -0.0017721     -0.56279
100431172   12   10033088   10048932     70      23  146260      0.55201    -0.0017721      0.55378
387836      12   10050772   10085980    181      57  146993      -1.0624    -0.0017721      -1.0606
160364      12   10102915   10148204    317      37  149978      -1.1153    -0.0017721      -1.1135
51266       12   10145160   10154381     64      14  150043      -2.5544    -0.0017721      -2.5526
387837      12   10162231   10171899     48      19  144643     -0.90123    -0.0017721     -0.89946
283420      12   10182276   10219112    138      36  145825      0.22559    -0.0017721      0.22736
51267       12   10222512   10252655    175      15  150984       -1.006    -0.0017721      -1.0042
64581       12   10268876   10283868     86      13  148011      -1.5938    -0.0017721       -1.592
4973        12   10310399   10325790     82      15  149716      0.98766    -0.0017721      0.98943
120939      12   10330557   10344903     84      24  149866       1.1449    -0.0017721       1.1466
23710       12   10364435   10376227     41      17  146927      -0.2105    -0.0017721     -0.20873
3824        12   10456050   10470350     66      15  144896     -0.59185    -0.0017721     -0.59007
22914       12   10524452   10543653     84      14  150979     -0.49254    -0.0017721     -0.49077
100528032   12   10524452   10563745    163      23  150298      0.01228    -0.0017721     0.014052
8302        12   10541029   10563370     87      15  149964      0.51495    -0.0017721      0.51672
3823        12   10564414   10574194     26      13  136269      0.51006    -0.0017721      0.51184
3822        12   10582698   10589780     16      11  127023       0.2508    -0.0017721      0.25258
3821        12   10594363   10608215     90      21  148051    -0.085399    -0.0017721    -0.083627
55110       12   10755864   10767208     65      11  150716     -0.62068    -0.0017721      -0.6189
55359       12   10771038   10827917    286      31  146568     -0.83615    -0.0017721     -0.83438
8531        12   10851176   10877047    118      24  149977       0.3061    -0.0017721      0.30787
50837       12   10953631   10956226     13       3  149020      0.47237    -0.0017721      0.47415
50836       12   10958150   10960579     16       6  151347      0.68782    -0.0017721      0.68959
50835       12   10961193   10963767     15       8  154806       1.4293    -0.0017721        1.431
50839       12   10977445   10979868      6       3  148987        1.481    -0.0017721       1.4828
11272       12   10997948   11003075     22       9  144352      0.62562    -0.0017721      0.62739
5554        12   11033060   11037874     22       6  147945        0.976    -0.0017721      0.97777
50838       12   11060025   11063161     13       5  148879      0.43683    -0.0017721      0.43861
5555        12   11080834   11087944     47      17  149197      0.75073    -0.0017721       0.7525
50840       12   11090353   11092806     14       7  151397      -1.3264    -0.0017721      -1.3246
259296      12   11138012   11140511     13       6  141100     -0.41891    -0.0017721     -0.41714
259295      12   11148061   11151474     28       5  152420     -0.26095    -0.0017721     -0.25918
259294      12   11173771   11176170     15       8  146299    -0.085851    -0.0017721    -0.084079
259290      12   11182486   11185006     26       9  148209      -1.0559    -0.0017721      -1.0541
259292      12   11213464   11215893      9       5  137638     -0.50735    -0.0017721     -0.50557
259289      12   11243386   11245912      6       4  126810      -0.1542    -0.0017721     -0.15243
259293      12   11285384   11287843     15       6  146153     -0.49556    -0.0017721     -0.49379
100129361   12   11322780   11329119     51       9  154245      0.56051    -0.0017721      0.56228
353164      12   11338099   11340543     13       3  153482      0.74492    -0.0017721      0.74669
5544        12   11418347   11423656     19       9  144487     -0.31102    -0.0017721     -0.30924
5545        12   11459515   11464369     43      24  142396     0.014194    -0.0017721     0.015966
5542        12   11504257   11509524     24      12  142474     -0.17358    -0.0017721      -0.1718
653247      12   11543974   11549498     34      15  132667      0.73619    -0.0017721      0.73797
2120        12   11801788   12048836   1258     180  145019     0.084925    -0.0017721     0.086697
79370       12   12222873   12253129    228      48  151428     -0.70017    -0.0017721      -0.6984
100506248   12   12262949   12265590      6       3  132741      0.37151    -0.0017721      0.37328
4040        12   12268459   12420811    665      64  145166     -0.72549    -0.0017721     -0.72372
54682       12   12481695   12504475    151      28  149254      0.97683    -0.0017721       0.9786
118426      12   12508967   12638087    690      79  146745     0.037338    -0.0017721      0.03911
80824       12   12625716   12716773    392      56  146659        1.376    -0.0017721       1.3778
1389        12   12763831   12798541    147      42  141595      0.67957    -0.0017721      0.68134
2842        12   12813495   12850121    187      50  143216     -0.36797    -0.0017721      -0.3662
1027        12   12869302   12875805     33      22  143752       1.9593    -0.0017721       1.9611
81575       12   12877851   12944900    346      96  147174      0.47313    -0.0017721       0.4749
51202       12   12965280   12983415    112      34  141914      0.60787    -0.0017721      0.60964
9052        12   13042956   13067100    131      37  150001      0.40856       0.03258      0.37598
55507       12   13092907   13107828     69      28  145802        2.923    -0.0017721       2.9248
50865       12   13127298   13154243    126      29  147784       2.6825    -0.0017721       2.6842
57613       12   13196300   13236883    182      31  145799       1.9634    -0.0017721       1.9652
83445       12   13235971   13257659     62      35  142632      0.95618    -0.0017721      0.95795
2012        12   13348602   13370208    106      43  144139      0.95436    -0.0017721      0.95613
2904        12   13713184   14134022   2468     166  144622      0.29747       0.03258      0.26489
55729       12   14517566   14656364    654      62  145589     -0.14439    -0.0017721     -0.14262
79887       12   14656097   14721791    297      48  146402      -0.7531    -0.0017721     -0.75133
2984        12   14765066   14850519    377      47  140422     -0.07089    -0.0017721    -0.069118
121504      12   14920433   14925093     26      11  146969       1.5061    -0.0017721       1.5079
55766       12   14926270   14931436     28      14  148679        1.503    -0.0017721       1.5048
51729       12   14937013   14957420     73      32  146077       2.5201    -0.0017721       2.5219
144608      12   14954997   14977292     98      27  147879       2.4581    -0.0017721       2.4599
440087      12   14957084   14968116     44      18  148853       2.2185    -0.0017721       2.2202
420         12   14981745   14997413     65      14  144217      0.45223    -0.0017721        0.454
4256        12   15033615   15039853     45       7  137730    -0.095605    -0.0017721    -0.093833
121506      12   15066461   15092463    195      25  141423      -1.1752    -0.0017721      -1.1735
397         12   15094449   15115562    121      36  144235      -1.3933    -0.0017721      -1.3915
5149        12   15124956   15135299     61      16  145380      -2.0622       0.03258      -2.0947
85004       12   15260216   15375411    513      64  147943     -0.55448    -0.0017721     -0.55271
5800        12   15474191   15751765   1396     127  144688      -0.6301    -0.0017721     -0.62833
2059        12   15772575   15943510    573      95  141797      -1.2726    -0.0017721      -1.2709
11171       12   16034288   16056912     78      18  127040      -1.0612    -0.0017721      -1.0594
51071       12   16063186   16190815    544      50  140140      -1.0331    -0.0017721      -1.0313
729025      12   16340919   16431619    525      31  147762     0.050936    -0.0017721     0.052708
4257        12   16499076   16530623    155      35  148503     -0.16109    -0.0017721     -0.15932
55885       12   16700806   16762148    190      80  142704       1.1051    -0.0017721       1.1068
79785       12   18233303   18244139     51      16  150970      -1.4788    -0.0017721       -1.477
5288        12   18394912   18801852   2195     108  146057      -1.6149    -0.0017721      -1.6131
89869       12   18835610   18892020    340      42  143625     -0.76195    -0.0017721     -0.76018
93661       12   18890045   18892622     15       8  143723      -2.1302    -0.0017721      -2.1284
54477       12   19281626   19529834   1181      74  147230     -0.40299    -0.0017721     -0.40121
121536      12   19591608   19675673    586      38  150481      0.05407    -0.0017721     0.055842
5139        12   20521179   20841075   1795     154  146362       0.8742       0.03258      0.84162
53919       12   20847289   20906820    361      64  148787     -0.69995       0.03258     -0.73253
28234       12   20962638   21070519    793      39  149771      -1.2345       0.03258      -1.2671
338821      12   21167630   21243540    464      38  148147      -1.7315    -0.0017721      -1.7297
10599       12   21283128   21393230    620      47  148807      -2.1775       0.03258      -2.2101
6579        12   21417034   21549371    826      63  147176      0.53792       0.03258      0.50534
3375        12   21524802   21533414     43      10  150596       1.1892    -0.0017721        1.191
79912       12   21589538   21624684    301      18  149077       1.9679    -0.0017721       1.9697
5965        12   21621344   21655603    196      42  149845       2.2599    -0.0017721       2.2617
51026       12   21653699   21671837    122      27  151280       2.9474    -0.0017721       2.9492
80763       12   21678256   21684710     26      14  148557       2.5169    -0.0017721       2.5186
2998        12   21683961   21784722    601      49  145562       1.1778    -0.0017721       1.1796
3945        12   21787775   21811789    162      12  137514      0.78998    -0.0017721      0.79176
3764        12   21917389   21929436     22      16  144926       2.2253       0.03258       2.1927
10060       12   21949823   22095797    549      73  145873       2.3776       0.03258        2.345
55907       12   22198108   22219108     87      26  140267      -1.4904    -0.0017721      -1.4886
6489        12   22345825   22488648    685      59  149705     -0.76859    -0.0017721     -0.76682
9847        12   22601011   22698452    294      37  146611      0.45224    -0.0017721      0.45401
55500       12   22777076   22844108    209      45  146041      -0.6798    -0.0017721     -0.67803
6660        12   23681938   24716383   5582     370  146559     -0.94404    -0.0017721     -0.94227
586         12   24962458   25103393    799      82  148228       -1.291    -0.0017721      -1.2892
196415      12   25145858   25151373     33      18  142789      0.37376    -0.0017721      0.37554
645177      12   25156276   25184539    206      45  150702      -2.1226    -0.0017721      -2.1208
4033        12   25204181   25261769    330      49  147042     0.049003    -0.0017721     0.050775
55259       12   25260723   25349096    517      41  147859      0.58939    -0.0017721      0.59116
144363      12   25347150   25358449     60      25  141287      0.49933    -0.0017721       0.5011
3845        12   25357680   25404870    284      38  147996     0.090991    -0.0017721     0.092763
160492      12   25628516   25802496   1054      91  146182       1.7237    -0.0017721       1.7255
11228       12   26110964   26233325    777      54  148477      0.52705    -0.0017721      0.52883
79365       12   26272459   26279003     31      18  146125       2.0352    -0.0017721        2.037
8082        12   26347032   26388210    195      43  147397       2.1813    -0.0017721       2.1831
3709        12   26487785   26987131   2527     165  148061       1.3187       0.03258       1.2861
55726       12   27057612   27092254    134      38  145799      0.25773    -0.0017721       0.2595
26127       12   27090305   27120081    115      34  147092      0.93824    -0.0017721      0.94001
51768       12   27124003   27168360    189      53  146972      0.35698    -0.0017721      0.35875
9412        12   27174455   27184106     50      17  135907      -1.4084    -0.0017721      -1.4066
728858      12   27233490   27236455     30      13  144644      -1.9581    -0.0017721      -1.9563
23012       12   27396078   27479392    407      55  147083      0.02688    -0.0017721     0.028652
56938       12   27484787   27579246    478      90  145837      0.96957    -0.0017721      0.97134
341346      12   27618743   27655618    290      21  150107      -1.2326    -0.0017721      -1.2309
8496        12   27676045   27848997    894     101  148989       1.8104    -0.0017721       1.8122
387849      12   27848428   27851066      9       4  140383       3.4868    -0.0017721       3.4886
60488       12   27862706   27909737    190      44  144259       3.8745    -0.0017721       3.8763
100287284   12   27915099   27925209     58      10  149452       6.3226    -0.0017721       6.3244
57542       12   27932187   27956473    106      35  142530       6.3024    -0.0017721       6.3042
5744        12   28110517   28126664     79      22  144889     -0.24241    -0.0017721     -0.24064
55297       12   28342360   28703599   1541      53  147516     -0.34815    -0.0017721     -0.34638
55711       12   29300936   29489049   1121      76  147009     -0.01486    -0.0017721    -0.013088
51290       12   29493079   29535143    164      38  146137     -0.72526    -0.0017721     -0.72349
341350      12   29579989   29651619    352      44  144944      -1.2058    -0.0017721       -1.204
83857       12   29653246   29938692   1813     153  148480    -0.018813    -0.0017721    -0.017041
10526       12   30781415   30849929    347      30  147268      0.90197    -0.0017721      0.90375
65981       12   30861986   30908448    241      42  148052      0.98567    -0.0017721      0.98744
441631      12   31078536   31150037    473      74  147928      -1.9156    -0.0017721      -1.9138
1663        12   31225779   31258233    136      19  149476      -1.3526    -0.0017721      -1.3508
144203      12   31264086   31360088    303      44  148754     -0.42113    -0.0017721     -0.41935
58516       12   31432856   31480159    196      27  147181     -0.40584    -0.0017721     -0.40407
160518      12   31534657   31744952   1151      53  148290      0.44772    -0.0017721       0.4495
254013      12   31799094   31822516    138      50  141577     0.045967    -0.0017721     0.047739
196394      12   31823571   31883108    291      50  138463      0.74767    -0.0017721      0.74944
440093      12   31943619   31946175     15       9  137924     -0.21258    -0.0017721     -0.21081
55196       12   32111353   32146541    231      45  147796       -2.878    -0.0017721      -2.8762
636         12   32258713   32537067   1644     104  150041     -0.34235    -0.0017721     -0.34058
121512      12   32551518   32799484   1371      97  149184      -1.0581    -0.0017721      -1.0564
10059       12   32831134   32899084    407      23  149136      0.12721    -0.0017721      0.12898
51067       12   32877695   32909895    170      23  147066      0.16686    -0.0017721      0.16863
5318        12   32943180   33050780    559      58  147690      -1.0725    -0.0017721      -1.0707
341359      12   33527848   33593754    365      40  139028       1.4892    -0.0017721        1.491
84920       12   34174216   34181737     38      11  136767      0.59621    -0.0017721      0.59798
144245      12   38709557   38724028     80      22  130829       1.5535    -0.0017721       1.5553
144402      12   39045502   39301395   1374      71  140043       1.0657    -0.0017721       1.0675
55605       12   39686530   39838192    562      55  137592       0.7035    -0.0017721      0.70527
225         12   39944522   40014843    319      53  139261      0.46252    -0.0017721      0.46429
283461      12   40018972   40116216    380      47  141040      -0.6736    -0.0017721     -0.67183
114134      12   40148323   40500847   1512     123  143737     -0.65691    -0.0017721     -0.65514
120892      12   40617813   40763587    769      59  146635     -0.11621    -0.0017721     -0.11444
283463      12   40790677   40965132   1305      52  149880      0.37469    -0.0017721      0.37647
1272        12   41085244   41466714   2049     100  145621      -2.2876    -0.0017721      -2.2858
29951       12   41581250   41968892   2341      96  146926       0.4791    -0.0017721      0.48087
283464      12   42475147   42539673    327      53  143602      0.36497    -0.0017721      0.36674
10138       12   42550406   42633154    305      43  144392     -0.67427    -0.0017721      -0.6725
85437       12   42705388   42720932     67      21  147362      0.75581    -0.0017721      0.75759
51535       12   42718947   42842922    614      39  147193      0.58147    -0.0017721      0.58325
144165      12   42851640   42984572    691      97  146985      0.33523    -0.0017721      0.33701
80070       12   43747512   43946724    915      55  148748      -1.1273    -0.0017721      -1.1255
83448       12   44121328   44153620    166      28  148919      -1.1692    -0.0017721      -1.1675
51135       12   44151747   44183846    134      27  145526      -1.4868    -0.0017721       -1.485
5756        12   44187026   44201178     46      18  141292      -1.2735    -0.0017721      -1.2717
84216       12   44228853   44784043   2742     108  147280       1.1795    -0.0017721       1.1812
4753        12   44901558   45308711   1904     104  144626     -0.40722    -0.0017721     -0.40544
440097      12   45408039   45445882    189      32  151353      -1.2892    -0.0017721      -1.2874
196527      12   45608770   45834687    987      54  145185     -0.86846    -0.0017721     -0.86669
196528      12   46122494   46302320    539      78  135650       1.4197    -0.0017721       1.4215
9169        12   46312414   46386898    258      67  138088       2.0962    -0.0017721        2.098
81539       12   46576338   46664208    381      78  143088      0.91843    -0.0017721       0.9202
54407       12   46751471   46767645     64      23  142411     -0.08548    -0.0017721    -0.083708
55089       12   47158044   47227205    411      64  146006     -0.44808    -0.0017721     -0.44631
347902      12   47468990   47474734     32      13  136269      -0.7884    -0.0017721     -0.78662
91523       12   47472386   47630946    945     102  142922        1.507    -0.0017721       1.5087
79657       12   48055215   48100844    196      51  141063     -0.94852    -0.0017721     -0.94675
8909        12   48103017   48120355     95      27  143165      0.70934    -0.0017721      0.71111
10411       12   48127953   48165846    244      56  144907      0.63252    -0.0017721       0.6343
55652       12   48151426   48177036    143      38  147248       1.1014    -0.0017721       1.1032
51564       12   48176005   48214763    217      56  150511      0.48739       0.03258      0.45481
7421        12   48234820   48299814    331      94  144677      -2.5226       0.03258      -2.5552
79022       12   48356330   48363161     38      15  147456      0.96525    -0.0017721      0.96702
1280        12   48366248   48399285    218      41  149042       1.2622    -0.0017721        1.264
29843       12   48436181   48501091    316      38  144442       2.8323    -0.0017721        2.834
5213        12   48498656   48540687    255      47  140000       2.2322    -0.0017721        2.234
140461      12   48541072   48552377     65      23  141411       2.1155    -0.0017721       2.1172
387856      12   48576366   48580209     22      11  137915        1.277    -0.0017721       1.2787
121275      12   48595120   48600103     60       9  152736       1.7224    -0.0017721       1.7242
341567      12   48721763   48724562     18       8  149166       3.2333    -0.0017721       3.2351
121274      12   48728565   48746029     84      21  142738       2.5049    -0.0017721       2.5067
23519       12   48865448   48867343     14       4  155674      0.22622    -0.0017721      0.22799
121273      12   48875283   48890797    104      22  144458     -0.16928    -0.0017721     -0.16751
341568      12   48918415   48922386     26       9  144158      0.85408    -0.0017721      0.85585
3906        12   48960967   48964829     14      10  143677     0.075875    -0.0017721     0.077647
54934       12   49046494   49077035    124      26  146087       0.7862    -0.0017721      0.78797
904         12   49081741   49111781    142      36  139456        1.003    -0.0017721       1.0047
112         12   49159475   49183820     84      20  146966     0.019343    -0.0017721     0.021115
784         12   49207215   49223226     59      35  135694        1.273       0.03258       1.2404
9416        12   49223039   49246957     73      25  139925       0.3637    -0.0017721      0.36547
27289       12   49250416   49260653     33      17  139050     -0.73837    -0.0017721      -0.7366
85478       12   49296893   49326196    127      21  145357      0.53213    -0.0017721       0.5339
51303       12   49315242   49320330     19       9  137915      0.32322    -0.0017721        0.325
377         12   49329487   49352309    115      20  146153      0.63268    -0.0017721      0.63445
7480        12   49358623   49366641     30      14  144455       1.3611    -0.0017721       1.3629
7471        12   49371236   49376896     13      10  132463      0.23457    -0.0017721      0.23634
23109       12   49388433   49394088     12       7  152021      0.92096    -0.0017721      0.92273
5571        12   49395555   49414012     46      21  143282     -0.13098       0.03258     -0.16356
8085        12   49412258   49454935    111      44  141331      0.29477    -0.0017721      0.29654
121268      12   49457967   49464808     19      11  140227      -0.3049    -0.0017721     -0.30312
50846       12   49482704   49489602     17      10  138732    -0.058351    -0.0017721    -0.056579
55716       12   49489834   49505683     54      23  140771    -0.096281    -0.0017721    -0.094509
10376       12   49521065   49526304     27      13  133837       -1.534       0.03258      -1.5666
7846        12   49578078   49584107     15       6  150667     -0.26428       0.03258     -0.29686
84790       12   49620715   49667617    192      51  147070      0.82392       0.03258      0.79134
5630        12   49687796   49692981     22       8  149224       2.1958    -0.0017721       2.1976
10024       12   49715971   49726014     50      20  143577      0.56735    -0.0017721      0.56912
338761      12   49725700   49731971     34      12  149380       1.4711    -0.0017721       1.4728
79962       12   49739721   49747967     39      11  143521      0.74672    -0.0017721      0.74849
65244       12   49759688   49921708    608      56  143955      0.33122    -0.0017721      0.33299
23416       12   49931834   49952591     89      25  142718        1.832       0.03258       1.7994
10445       12   49951577   49962928     41      20  140795       2.0977    -0.0017721       2.0995
84070       12   49976158   50000433    107      29  139736       1.0821    -0.0017721       1.0839
25766       12   50016197   50038952     67      20  144638       0.9399    -0.0017721      0.94167
91010       12   50031224   50102197    280      36  141791       1.9409    -0.0017721       1.9427
7009        12   50134293   50159217    162      31  144475       1.8645    -0.0017721       1.8663
57701       12   50184429   50223208    226      40  145023      -1.6669    -0.0017721      -1.6651
144233      12   50229326   50237912     43      18  141594       -1.346    -0.0017721      -1.3443
23017       12   50260179   50298760    208      62  145315      -1.5545    -0.0017721      -1.5527
359         12   50343524   50353164     56      17  144467      -2.0504    -0.0017721      -2.0486
362         12   50354279   50359965     25      16  133245     -0.33312    -0.0017721     -0.33135
363         12   50359874   50371422     49      21  134937     -0.73641    -0.0017721     -0.73464
29127       12   50382445   50426586    144      22  144958     -0.21577    -0.0017721       -0.214
41          12   50450420   50477905     79      19  148355      -0.9824       0.03258       -1.015
6602        12   50477760   50494994     48      17  144231    -0.014291    -0.0017721    -0.012519
2819        12   50496602   50505603     29      20  135470      -2.4442    -0.0017721      -2.4424
84987       12   50502418   50514740     46      13  141150       1.0772    -0.0017721        1.079
